Id,Note Id,Related to Id,Related to Type
17907739,70018639583,70073809313,Contact
17907972,70018639818,70074539391,Contact
17908293,70018640139,70074593801,Contact
17909495,70018641348,70074593802,Contact
17909776,70018641631,70074593804,Contact
17909857,70018641714,70074593806,Contact
17912012,70018643874,70074400501,Contact
17912090,70018643952,70074687920,Contact
17931369,70018663320,70075166748,Contact
17931474,70018663425,70075210658,Contact
17931507,70018663458,70074068551,Contact
17931696,70018663648,70075210658,Contact
17932261,70018664215,70075100890,Contact
17932905,70018664863,70074068552,Contact
17933005,70018664963,70074023085,Contact
17933078,70018665037,70075063496,Contact
17933239,70018665198,70075100888,Contact
17934045,70018666007,70074972550,Contact
17937292,70018669273,70075111156,Contact
17998466,70018730798,70075100888,Contact
17998725,70018731062,70069532151,Contact
17998870,70018731209,70074846610,Contact
18040033,70018772744,70074972550,Contact
18040274,70018772990,70075100890,Contact
18040341,70018773058,70075210658,Contact
18040449,70018773169,70074116774,Contact
18040622,70018773348,70068078765,Contact
18040768,70018773496,70069050560,Contact
18040848,70018773577,70069050577,Contact
18041182,70018773919,70068463692,Contact
18041255,70018773994,70067606450,Contact
18041334,70018774073,70067606450,Contact
18041506,70018774245,70074593800,Contact
18041921,70018774664,70071758083,Contact
18060115,70018793058,70066273209,Contact
18060211,70018793155,70066541204,Contact
18060270,70018793215,70066956077,Contact
18060392,70018793339,70071758083,Contact
18060687,70018793638,70072078527,Contact
18060785,70018793737,70072078587,Contact
18060853,70018793805,70072300608,Contact
18060996,70018793948,70074116774,Contact
18061084,70018794039,70066956087,Contact
18085013,70018818289,70073809310,Contact
18085092,70018818372,70074238281,Contact
18149925,70018884006,70075969717,Contact
18150582,70018884663,70069980725,Contact
18183675,70018918010,70074023084,Contact
18260767,70018995522,70071705645,Contact
18261096,70018995856,70072300605,Contact
18261183,70018995943,70074068551,Contact
18261342,70018996103,70068384328,Contact
18261485,70018996246,70069227564,Contact
18261612,70018996375,70069723528,Contact
18261714,70018996479,70070331816,Contact
18262045,70018996818,70068078759,Contact
18262462,70018997236,70069274651,Contact
18262635,70018997411,70075405816,Contact
18282198,70019017081,70067125321,Contact
18282312,70019017196,70068380278,Contact
18282469,70019017354,70069274651,Contact
18282650,70019017536,70068244927,Contact
18283480,70019018370,70068378584,Contact
18284919,70019019824,70068379129,Contact
18292632,70019027577,70075063501,Contact
18292728,70019027673,70067125321,Contact
18293060,70019028009,70068380278,Contact
18331389,70019066627,70075063501,Contact
18344633,70019079943,70076341749,Contact
18344918,70019080228,70068379129,Contact
18345587,70019080898,70076115792,Contact
18345767,70019081079,70076097593,Contact
18346501,70019081817,70076198287,Contact
18346614,70019081932,70076150398,Contact
18346738,70019082058,70069723528,Contact
18347316,70019082637,70076032792,Contact
18347580,70019082902,70069980725,Contact
18347929,70019083255,70075929618,Contact
18347957,70019083283,70075955437,Contact
18348072,70019083402,70074238281,Contact
18358558,70019093963,70075683414,Contact
18358817,70019094223,70075507263,Contact
18358946,70019094352,70075768358,Contact
18359450,70019094857,70075544184,Contact
18360150,70019095562,70076032798,Contact
18418793,70019154471,70076150399,Contact
18420044,70019155730,70074116776,Contact
18420398,70019156085,70076080726,Contact
18420698,70019156386,70076080729,Contact
18420941,70019156631,70074068553,Contact
18421137,70019156827,70074593808,Contact
18421846,70019157541,70075063499,Contact
18423302,70019159008,70075063498,Contact
18423673,70019159381,70075100889,Contact
18424098,70019159809,70075166747,Contact
18424177,70019159888,70074846612,Contact
18425580,70019161300,70075633767,Contact
18426559,70019162283,70075210659,Contact
18430329,70019166067,70075309624,Contact
18430688,70019166428,70075309625,Contact
18450747,70019186612,70075363821,Contact
18519467,70019256032,70069980725,Contact
18520133,70019256718,70068463701,Contact
18548336,70019285487,70069980744,Contact
18550464,70019287625,70069050590,Contact
18550866,70019288029,70071758076,Contact
18551702,70019288869,70072078550,Contact
18554182,70019291366,70076785583,Contact
18573020,70019310303,70076825244,Contact
18606594,70019344132,70075363823,Contact
18606667,70019344205,70072078542,Contact
18606797,70019344338,70072078479,Contact
18606950,70019344494,70070934855,Contact
18607229,70019344777,70075363824,Contact
18607408,70019344956,70075768363,Contact
18607741,70019345293,70075838427,Contact
18607910,70019345463,70069980722,Contact
18607977,70019345531,70072078555,Contact
18608035,70019345589,70075929619,Contact
18608355,70019345912,70069980748,Contact
18608427,70019345985,70069980724,Contact
18608576,70019346135,70069050561,Contact
18608700,70019346260,70071758079,Contact
18609278,70019346841,70071758086,Contact
18609750,70019347317,70071758082,Contact
18610073,70019347642,70067452706,Contact
18610374,70019347944,70074400503,Contact
18610841,70019348412,70074400502,Contact
18611353,70019348926,70074460633,Contact
18612005,70019349583,70074460635,Contact
18612113,70019349694,70074460637,Contact
18612250,70019349832,70071758093,Contact
18617696,70019355336,70074238286,Contact
18617999,70019355644,70073809301,Contact
18618363,70019356010,70073809306,Contact
18618525,70019356173,70073809299,Contact
18619344,70019356999,70074846607,Contact
18619651,70019357309,70073968757,Contact
18626796,70019364489,70075969721,Contact
18627129,70019364825,70075969723,Contact
18627286,70019364982,70076032794,Contact
18627586,70019365285,70076032795,Contact
18627997,70019365697,70076625675,Contact
18664618,70019402702,70076785581,Contact
18664846,70019402931,70076932688,Contact
18699840,70019438237,70076932689,Contact
18703237,70019441670,70072078597,Contact
18705155,70019443600,70072300602,Contact
18746268,70019485046,70069332375,Contact
18746392,70019485171,70068735054,Contact
18746470,70019485250,70068709158,Contact
18746657,70019485440,70068543630,Contact
18746729,70019485512,70069756365,Contact
18746832,70019485616,70067650888,Contact
18747043,70019485832,70070243962,Contact
18747161,70019485951,70073809300,Contact
18747361,70019486153,70073809311,Contact
18748258,70019487058,70076032795,Contact
18748356,70019487156,70075063499,Contact
18748457,70019487260,70074593805,Contact
18748602,70019487406,70075309625,Contact
18748927,70019487732,70074593803,Contact
18749157,70019487967,70074593807,Contact
18749195,70019488006,70069273261,Contact
18749297,70019488111,70069273261,Contact
18749480,70019488299,70067653779,Contact
18749805,70019488625,70069283338,Contact
18749916,70019488737,70074023082,Contact
18750899,70019489734,70074238283,Contact
18750971,70019489806,70074238279,Contact
18751077,70019489913,70074329962,Contact
18751154,70019489991,70071758093,Contact
18751271,70019490109,70071758088,Contact
18751409,70019490249,70072300607,Contact
18751577,70019490418,70071758089,Contact
18751608,70019490450,70077055668,Contact
18754059,70019492914,70077267313,Contact
18768632,70019507607,70068735054,Contact
18769612,70019508592,70072300602,Contact
18770554,70019509544,70077148909,Contact
18770777,70019509768,70077148909,Contact
18770867,70019509859,70077055671,Contact
18771077,70019510070,70073968757,Contact
18771433,70019510427,70073809306,Contact
18798098,70019537329,70074023082,Contact
18798675,70019537920,70074593803,Contact
18798732,70019537977,70073809301,Contact
18798806,70019538051,70074460633,Contact
18798882,70019538129,70071758082,Contact
18799008,70019538260,70072078550,Contact
18799066,70019538318,70069980744,Contact
18799187,70019538440,70076032792,Contact
18799376,70019538633,70075063501,Contact
18813616,70019553064,70077344099,Contact
18820136,70019559669,70077481096,Contact
18820297,70019559832,70077481092,Contact
18820343,70019559879,70077481091,Contact
18820430,70019559969,70077481091,Contact
18820458,70019559997,70077481096,Contact
18820483,70019560023,70077400441,Contact
18821410,70019560963,70077400441,Contact
18821456,70019561010,70077400436,Contact
18821554,70019561109,70071758089,Contact
18821975,70019561533,70072300607,Contact
18822060,70019561619,70071758088,Contact
18822124,70019561686,70074329962,Contact
18822865,70019562455,70074238279,Contact
18822922,70019562514,70067653779,Contact
18822976,70019562572,70077216842,Contact
18823005,70019562602,70077267314,Contact
18823097,70019562698,70077267315,Contact
18823261,70019562868,70077267317,Contact
18823328,70019562939,70077216840,Contact
18823364,70019562977,70073809311,Contact
18823411,70019563026,70070243962,Contact
18823445,70019563061,70068709158,Contact
18823493,70019563111,70069332375,Contact
18831834,70019571803,70073809299,Contact
18831877,70019571849,70074238286,Contact
18831920,70019571894,70074460635,Contact
18831945,70019571920,70067452706,Contact
18831989,70019571964,70071758086,Contact
18840246,70019580402,70077109073,Contact
18840300,70019580458,70076974378,Contact
18840325,70019580483,70074846607,Contact
18840383,70019580541,70073809299,Contact
18840415,70019580575,70067452706,Contact
18842150,70019582342,70069980748,Contact
18842199,70019582392,70072078555,Contact
18842292,70019582487,70069980722,Contact
18842340,70019582535,70076932686,Contact
18859080,70019599748,70075309625,Contact
18859134,70019599802,70075063499,Contact
18859557,70019600229,70077400443,Contact
18860942,70019601622,70077400442,Contact
18885026,70019625846,70077481094,Contact
18911499,70019652649,70077611375,Contact
18912648,70019653815,70077571965,Contact
18912952,70019654124,70077670713,Contact
18915740,70019656934,70075063499,Contact
18915853,70019657047,70075405815,Contact
18966496,70019708175,70074460634,Contact
18967879,70019709570,70077720206,Contact
19038781,70019781123,70077919523,Contact
19040305,70019782653,70077919528,Contact
19041363,70019783721,70077919529,Contact
19068892,70019811541,70077873827,Contact
19068971,70019811622,70073968755,Contact
19069164,70019811819,70073968756,Contact
19090401,70019833300,70077995985,Contact
19092171,70019835090,70078079425,Contact
19113878,70019857151,70077344099,Contact
19113970,70019857245,70073809302,Contact
19115941,70019859249,70078157281,Contact
19115999,70019859308,70078157296,Contact
19116596,70019859911,70077995986,Contact
19116937,70019860259,70077919526,Contact
19117466,70019860790,70077919527,Contact
19118094,70019861429,70077873828,Contact
19118154,70019861489,70077873822,Contact
19120909,70019864277,70078157284,Contact
19121180,70019864551,70077919529,Contact
19122073,70019865452,70078243139,Contact
19122460,70019865843,70078243138,Contact
19122528,70019865912,70077821768,Contact
19123002,70019866393,70077720209,Contact
19123239,70019866632,70077670716,Contact
19123483,70019866879,70077611372,Contact
19128763,70019872210,70078243136,Contact
19144035,70019887771,70071758088,Contact
19144072,70019887809,70077873822,Contact
19144119,70019887861,70077873828,Contact
19144354,70019888105,70078157296,Contact
19144395,70019888150,70078157281,Contact
19144432,70019888189,70077670717,Contact
19144564,70019888324,70077571960,Contact
19144760,70019888526,70077571969,Contact
19144851,70019888623,70076032794,Contact
19144909,70019888683,70076080727,Contact
19144950,70019888728,70076080728,Contact
19144963,70019888741,70077611373,Contact
19145010,70019888789,70077571962,Contact
19152366,70019896336,70077611373,Contact
19152436,70019896407,70077571967,Contact
19152535,70019896510,70077481096,Contact
19172018,70019916319,70078292155,Contact
19200278,70019944848,70075063499,Contact
19200696,70019945276,70075969723,Contact
19201081,70019945671,70077344099,Contact
19201506,70019946109,70075309625,Contact
19285458,70020031628,70075210657,Contact
19285570,70020031743,70075363825,Contact
19288572,70020034826,70078679941,Contact
19289430,70020035711,70078679941,Contact
19289747,70020036034,70078625436,Contact
19289921,70020036212,70078502254,Contact
19290157,70020036452,70078415629,Contact
19291677,70020038004,70078625436,Contact
19293163,70020039526,70078415628,Contact
19294271,70020040661,70078502251,Contact
19294304,70020040695,70075309625,Contact
19304452,70020051074,70078292159,Contact
19310139,70020056894,70078292154,Contact
19310337,70020057093,70078157294,Contact
19310545,70020057305,70077919530,Contact
19310737,70020057503,70077919525,Contact
19312218,70020059019,70077919524,Contact
19312385,70020059191,70077873830,Contact
19312646,70020059461,70077775977,Contact
19312712,70020059529,70077775976,Contact
19313105,70020059937,70077720205,Contact
19345894,70020093312,70073538303,Contact
19346022,70020093444,70073052371,Contact
19346156,70020093582,70074068550,Contact
19346479,70020093914,70075063500,Contact
19352810,70020100388,70078802494,Contact
19353224,70020100817,70078802492,Contact
19353832,70020101435,70078727522,Contact
19356183,70020103840,70078727520,Contact
19356463,70020104130,70077670718,Contact
19357405,70020105080,70077611374,Contact
19357469,70020105143,70077611374,Contact
19359926,70020107643,70077571968,Contact
19360110,70020107829,70077571963,Contact
19372098,70020120066,70077148907,Contact
19376265,70020124334,70077109078,Contact
